question,document,type,order,text,pmid
129,9,2_abstract_sentence,9,Research needs to be supported as foundation to understand the biochemical mechanisms that are involved in consciousness disorders and to explore further the pharmacological treatment possibilities for these devastating neurological conditions. ,24025056
129,10,1_title,0,Effects of amantadine in children with impaired consciousness caused by acquired  brain injury: a pilot study.  ,19404190
129,10,2_abstract_sentence,0,"OBJECTIVE: To conduct a pilot study of amantadine in children with impaired consciousness caused by acquired brain injury, to establish design feasibility, and to assess the effect on level of arousal and consciousness. ",19404190
129,10,2_abstract_sentence,1,"DESIGN: Randomized, double-blind, placebo-controlled crossover trial. ",19404190
129,10,2_abstract_sentence,2,"Seven subjects (mean age, 12.7 yrs) with an acquired brain injury (mean duration, 6 wks) were randomized to receive either 3 wks of placebo or amantadine, followed by a 1-wk washout period and then 3 wks of the other agent. ",19404190
129,10,2_abstract_sentence,3,"Main outcome measures were the Coma/Near-Coma Scale and Coma Recovery Scale-Revised, each done three times per week. ",19404190
129,10,2_abstract_sentence,4,Subjective evaluations of change in arousal and consciousness by  the parent and physician were done weekly. ,19404190
129,10,2_abstract_sentence,5,RESULTS: Five subjects completed the study. ,19404190
129,10,2_abstract_sentence,6,"There was no significant difference in the slopes of recovery during either arm for the Coma/Near-Coma Scale (P = 0.24) or the Coma Recovery Scale-Revised (P = 0.28), although improvements in consciousness were noted by the physician during weeks when amantadine was given  (P = 0.02). ",19404190
129,10,2_abstract_sentence,7,CONCLUSIONS: This study suggests that amantadine facilitates recovery of consciousness in pediatric acquired brain injury and provides important information necessary to design future more definitive studies. ,19404190
129,11,1_title,0,Review of awakening agents.  ,15825541
129,11,2_abstract_sentence,0,Brain injuries are a serious burden of illness to Canada and the US. ,15825541
129,11,2_abstract_sentence,1,"Advances in  managing head trauma have allowed more patients to emerge from decreased levels of consciousness and helped them cope with neurocognitive, neurobehavioural, and  neuropsychiatric deficits. ",15825541
129,11,2_abstract_sentence,2,"In this article, we review the current (1986-2002) evidence surrounding the pharmacological management of arousal states and the aforementioned neurological sequelae of head injury in either acute or chronic conditions. ",15825541
129,11,2_abstract_sentence,3,"This article will review the evidence for the use of psychostimulants (methylphenidate), antidepressants (amitriptyline, selective serotonin reuptake inhibitors, and buproprion), Parkinson's medications (amantadine, bromocriptine,  carbidopa/levodopa), anticonvulsants (valproic acid), modafinil (Provigil), lactate, hyperbaric oxygen chamber, electroconvulsive therapy, and transmagnetic  stimulation, in patients following a head injury. ",15825541
129,11,2_abstract_sentence,4,"The review did not include all  anticonvulsants, neuroleptics, beta-blockers, benzodiazepines, azospirones or cognitive enhancers. ",15825541
129,11,2_abstract_sentence,5,"Unfortunately, the quality of the evidence is generally poor, and sometimes conflicting, which in turn results in indecisive guidelines for treating patients. ",15825541
129,11,2_abstract_sentence,6,"Accepting the inherent flaws in the evidence we feel that  this paper may serve as a stepping-stone for future researchers to improve data gathering that targets neurocognitive, neurobehavioural and neuropsychiatric symptoms following a head injury. ",15825541
2797,0,1_title,0,"Safety, efficacy and pharmacodynamics of vesatolimod (GS-9620) in virally suppressed patients with chronic hepatitis B.  ",29104121
2797,0,2_abstract_sentence,0,"BACKGROUND & AIMS: Vesatolimod (GS-9620) is an oral agonist of toll-like receptor 7, an activator of innate and adaptive immune responses. ",29104121
2797,0,2_abstract_sentence,1,Herein the safety and efficacy of vesatolimod is assessed after once-weekly treatment in patients with  chronic hepatitis B (CHB) infection suppressed on oral antiviral treatment. ,29104121
2797,0,2_abstract_sentence,2,"METHODS: In a phase II, double-blind, randomized, placebo (PBO)-controlled study, 162 patients stratified by hepatitis B surface antigen (HBsAg) levels and serum hepatitis B e antigen (HBeAg) status were randomized 1:3:3:3 to once-weekly oral  PBO or vesatolimod (1-, 2-, or 4-mg doses) for 4, 8 or 12 weeks per cohort. ",29104121
2797,0,2_abstract_sentence,3,Efficacy was assessed by change in baseline HBsAg (log10 IU/ml) at the primary endpoint (Week 24). ,29104121
2797,0,2_abstract_sentence,4,Safety assessments included adverse events (AE) and laboratory abnormality monitoring. ,29104121
2797,0,2_abstract_sentence,5,Pharmacodynamic assessments included peripheral cytokine level quantification and interferon-stimulated gene (ISG) mRNA expression evaluation. ,29104121
2797,0,2_abstract_sentence,6,RESULTS: The majority of patients were male (76%) and HBeAg-negative (79%) at baseline. ,29104121
2797,0,2_abstract_sentence,7,Most (41-80%) experienced ≥1 AE during the study with the majority of AEs mild or moderate in severity. ,29104121
2797,0,2_abstract_sentence,8,"No significant declines in HBsAg were observed  at the primary (Week 24) or secondary endpoints (Weeks 4, 8, 12, and 48). ",29104121
2797,0,2_abstract_sentence,9,"ISG15 induction was dose-dependent and consistent after repeat dosing, returning closer to baseline by one week after treatment at all dose levels; no patient demonstrated significant serum interferon alpha (IFNα) expression at any timepoint evaluated. ",29104121
2797,0,2_abstract_sentence,10,Multivariate analyses showed that ≥2-fold ISG15 induction is associated with 2- or 4-mg vesatolimod dose and female sex. ,29104121
2797,0,2_abstract_sentence,11,"CONCLUSIONS: Vesatolimod was safe and well-tolerated in patients with CHB, demonstrating consistent dose-dependent pharmacodynamic induction of ISG15 without significant systemic induction of IFNα expression or related symptoms. ",29104121
2797,0,2_abstract_sentence,12,"However, no significant HBsAg declines were observed. ",29104121
2797,0,2_abstract_sentence,13,"LAY SUMMARY: In a phase II study, vesatolimod, an oral, once-weekly, experimental immune-activating drug for the treatment of hepatitis B virus (HBV), is safe and  well-tolerated in chronic HBV patients who are virally suppressed on oral antiviral treatment. ",29104121
2797,0,2_abstract_sentence,14,"Despite demonstrating on-target biomarker responses in patients, no significant declines in hepatitis B surface antigen were observed. ",29104121
2797,0,2_abstract_sentence,15,Clinical Trial Number: GS-US-283-1059; NCT 02166047. ,29104121
2556,0,1_title,0,RIblast: an ultrafast RNA-RNA interaction prediction system based on a seed-and-extension approach.  ,28459942
2556,0,2_abstract_sentence,0,Motivation: LncRNAs play important roles in various biological processes. ,28459942
2556,0,2_abstract_sentence,1,"Although more than 58 000 human lncRNA genes have been discovered, most known lncRNAs are still poorly characterized. ",28459942
2556,0,2_abstract_sentence,2,One approach to understanding the functions of lncRNAs is the detection of the interacting RNA target of each lncRNA. ,28459942
2556,0,2_abstract_sentence,3,"Because experimental detections of comprehensive lncRNA-RNA interactions  are difficult, computational prediction of lncRNA-RNA interactions is an indispensable technique. ",28459942
2556,0,2_abstract_sentence,4,"However, the high computational costs of existing RNA-RNA interaction prediction tools prevent their application to large-scale lncRNA datasets. ",28459942
2556,0,2_abstract_sentence,5,"Results: Here, we present 'RIblast', an ultrafast RNA-RNA interaction prediction  method based on the seed-and-extension approach. ",28459942
2556,0,2_abstract_sentence,6,RIblast discovers seed regions using suffix arrays and subsequently extends seed regions based on an RNA secondary structure energy model. ,28459942
2556,0,2_abstract_sentence,7,"Computational experiments indicate that RIblast achieves a level of prediction accuracy similar to those of existing programs, but at speeds over 64 times faster than existing programs. ",28459942
2556,0,2_abstract_sentence,8,Availability and implementation: The source code of RIblast is freely available at https://github.com/fukunagatsu/RIblast . ,28459942
2556,0,2_abstract_sentence,9,Contact: t.fukunaga@kurenai.waseda.jp or mhamada@waseda.jp. ,28459942
2556,0,2_abstract_sentence,10,Supplementary information: Supplementary data are available at Bioinformatics online. ,28459942
1202,0,1_title,0,Standards of care for Duchenne muscular dystrophy: brief TREAT-NMD recommendations.  ,20225016
